Elapsed time,phpBench
19:58:18.0,17756.0
19:58:19.500,18207.5
19:58:20.500,18651.0
19:58:22.0,19433.0
19:58:23.0,19645.0
19:58:23.500,20234.0
19:58:24.500,19882.0
19:58:25.0,17580.0
19:58:26.500,15480.0
19:58:27.0,15367.0
19:58:27.500,15022.0
19:58:28.0,13166.5
19:58:29.0,12300.0
19:58:29.500,11831.0
19:58:30.0,10778.0
19:58:31.0,10396.0
19:58:31.500,8697.0
19:58:32.0,9668.0
19:58:33.500,9134.0
19:58:34.0,9551.0
19:58:34.500,9826.0
19:58:35.0,8887.0
19:58:35.500,7360.4
